lo_orderkey|lo_linenumber|lo_custkey|lo_partkey|lo_suppkey|lo_orderdate|lo_orderpriority|lo_shippriority|lo_quantity|lo_extendedprice|lo_ordertotalprice|lo_discount|lo_revenue|lo_supplycost|lo_tax|lo_commitdate|lo_shipmode
1637|3|1|22|2|19950820|4-NOT SPECI|0|10|922020|5915294|2|903579|55321|5|19950926|AIR
1638|1|13|6|1|19960303|1-URGENT|0|46|4167600|17243630|3|4042572|54360|2|19960518|MAIL
1638|2|13|149|1|19960303|1-URGENT|0|30|3147420|17243630|0|3147420|62948|4|19960407|REG AIR
1638|3|13|31|1|19960303|1-URGENT|0|5|465515|17243630|8|428273|55861|7|19960522|FOB
1638|4|13|56|2|19960303|1-URGENT|0|19|1816495|17243630|0|1816495|57363|8|19960517|MAIL
1638|5|13|143|2|19960303|1-URGENT|0|25|2607850|17243630|5|2477457|62588|3|19960420|REG AIR
1638|6|13|155|2|19960303|1-URGENT|0|46|4853690|17243630|7|4513931|63309|8|19960430|AIR
1639|1|16|187|1|19940508|2-HIGH|0|24|2609232|6116209|7|2426585|65230|0|19940624|REG AIR
1639|2|16|43|2|19940508|2-HIGH|0|38|3583552|6116209|1|3547716|56582|4|19940728|FOB
1664|1|19|118|2|19951018|1-URGENT|0|48|4886928|12917899|4|4691450|61086|2|19951216|RAIL
1664|2|19|173|2|19951018|1-URGENT|0|30|3219510|12917899|6|3026339|64390|5|19951219|FOB
1664|3|19|151|1|19951018|1-URGENT|0|10|1051150|12917899|0|1051150|63069|6|19951228|RAIL
1664|4|19|155|1|19951018|1-URGENT|0|35|3693025|12917899|0|3693025|63309|4|19951231|REG AIR
1665|1|1|47|2|19971010|2-HIGH|0|4|378816|11253025|2|371239|56822|3|19971109|TRUCK
1665|2|1|78|2|19971010|2-HIGH|0|1|97807|11253025|3|94872|58684|5|19971208|TRUCK
1665|3|1|182|1|19971010|2-HIGH|0|7|757526|11253025|6|712074|64930|7|19971208|FOB
1665|4|1|4|1|19971010|2-HIGH|0|34|3073600|11253025|10|2766240|54240|8|19980101|FOB
1665|5|1|80|2|19971010|2-HIGH|0|28|2744224|11253025|1|2716781|58804|7|19971215|TRUCK
1665|6|1|165|1|19971010|2-HIGH|0|11|1171676|11253025|9|1066225|63909|4|19971213|MAIL
1665|7|1|18|2|19971010|2-HIGH|0|34|3121234|11253025|10|2809110|55080|7|19971120|AIR
1666|1|29|185|2|19970712|4-NOT SPECI|0|30|3255540|16216207|4|3125318|65110|3|19970824|AIR
1666|2|29|64|2|19970712|4-NOT SPECI|0|20|1928120|16216207|1|1908838|57843|0|19970905|REG AIR
1666|3|29|134|2|19970712|4-NOT SPECI|0|31|3205803|16216207|5|3045512|62047|7|19971005|RAIL
1666|4|29|169|1|19970712|4-NOT SPECI|0|41|4383556|16216207|6|4120542|64149|8|19970928|TRUCK
1666|5|29|45|1|19970712|4-NOT SPECI|0|1|94504|16216207|10|85053|56702|2|19970812|TRUCK
1666|6|29|173|2|19970712|4-NOT SPECI|0|32|3434144|16216207|6|3228095|64390|2|19970912|MAIL
1667|1|1|21|2|19970609|3-MEDIUM|0|6|552612|541117|4|530507|55261|2|19970716|FOB
1668|1|5|132|1|19970524|2-HIGH|0|8|825704|6953041|6|776161|61927|1|19970821|FOB
1668|2|5|1|2|19970524|2-HIGH|0|25|2252500|6953041|1|2229975|54060|6|19970810|TRUCK
1668|3|5|75|1|19970524|2-HIGH|0|42|4095294|6953041|8|3767670|58504|1|19970721|FOB
1669|1|7|79|1|19960727|4-NOT SPECI|0|24|2349768|8305963|4|2255777|58744|8|19960916|RAIL
1669|2|7|200|1|19960727|4-NOT SPECI|0|21|2310420|8305963|3|2241107|66012|2|19960922|REG AIR
1669|3|7|3|2|19960727|4-NOT SPECI|0|2|180600|8305963|10|162540|54180|7|19960910|RAIL
1669|4|7|194|2|19960727|4-NOT SPECI|0|3|328257|8305963|9|298713|65651|3|19960919|MAIL
1669|5|7|150|1|19960727|4-NOT SPECI|0|13|1365195|8305963|9|1242327|63009|7|19960917|RAIL
1669|6|7|43|1|19960727|4-NOT SPECI|0|20|1886080|8305963|6|1772915|56582|0|19960911|FOB
1670|1|1|32|2|19980108|4-NOT SPECI|0|41|3821323|14007826|7|3553830|55921|1|19980406|TRUCK
1670|2|1|122|1|19980108|4-NOT SPECI|0|10|1022120|14007826|7|950571|61327|3|19980402|SHIP
1670|3|1|186|2|19980108|4-NOT SPECI|0|41|4453338|14007826|7|4141604|65170|7|19980322|SHIP
1670|4|1|53|1|19980108|4-NOT SPECI|0|23|2192015|14007826|1|2170094|57183|8|19980309|REG AIR
1670|5|1|59|2|19980108|4-NOT SPECI|0|29|2781245|14007826|7|2586557|57543|3|19980223|FOB
1671|1|16|149|2|19961007|1-URGENT|0|21|2203194|5563638|2|2159130|62948|7|19961209|AIR
1671|2|16|96|2|19961007|1-URGENT|0|4|398436|5563638|5|378514|59765|0|19961130|TRUCK
1671|3|16|124|2|19961007|1-URGENT|0|11|1126532|5563638|6|1058940|61447|8|19970101|SHIP
1671|4|16|178|2|19961007|1-URGENT|0|5|539085|5563638|0|539085|64690|0|19961231|FOB
1671|5|16|127|1|19961007|1-URGENT|0|12|1232544|5563638|7|1146265|61627|4|19961113|RAIL
1696|1|8|16|2|19970423|2-HIGH|0|8|732808|13036950|4|703495|54960|2|19970523|TRUCK
1696|2|8|139|1|19970423|2-HIGH|0|13|1350869|13036950|8|1242799|62347|6|19970708|TRUCK
1696|3|8|2|1|19970423|2-HIGH|0|19|1713800|13036950|8|1576696|54120|5|19970626|REG AIR
1696|4|8|193|1|19970423|2-HIGH|0|21|2295699|13036950|5|2180914|65591|0|19970603|MAIL
1696|5|8|94|2|19970423|2-HIGH|0|43|4274587|13036950|3|4146349|59645|6|19970712|FOB
1696|6|8|82|2|19970423|2-HIGH|0|31|3044448|13036950|9|2770447|58924|0|19970621|SHIP
1697|1|17|75|1|19931230|1-URGENT|0|6|585042|3158416|5|555789|58504|0|19940219|FOB
1697|2|17|104|1|19931230|1-URGENT|0|24|2409840|3158416|0|2409840|60246|8|19940313|SHIP
1698|1|13|97|1|19960615|3-MEDIUM|0|44|4387196|4924412|5|4167836|59825|5|19960827|RAIL
1698|2|13|93|1|19960615|3-MEDIUM|0|6|595854|4924412|8|548185|59585|0|19960731|RAIL
1699|1|26|38|2|19920519|2-HIGH|0|50|4690150|7729899|0|4690150|56281|6|19920810|FOB
1699|2|26|135|1|19920519|2-HIGH|0|17|1759721|7729899|7|1636540|62107|2|19920730|AIR
1699|3|26|189|1|19920519|2-HIGH|0|11|1198098|7729899|10|1078288|65350|1|19920725|TRUCK
1700|1|14|140|2|19950507|2-HIGH|0|38|3952532|15358761|4|3794430|62408|4|19950618|RAIL
1700|2|14|156|1|19950507|2-HIGH|0|49|5175135|15358761|4|4968129|63369|0|19950619|TRUCK
1700|3|14|122|2|19950507|2-HIGH|0|45|4599540|15358761|4|4415558|61327|2|19950718|FOB
1700|4|14|106|2|19950507|2-HIGH|0|11|1106710|15358761|6|1040307|60366|5|19950704|REG AIR
1700|5|14|156|1|19950507|2-HIGH|0|3|316845|15358761|10|285160|63369|1|19950621|REG AIR
1700|6|14|117|1|19950507|2-HIGH|0|6|610266|15358761|10|549239|61026|2|19950706|TRUCK
1701|1|28|150|2|19930128|3-MEDIUM|0|47|4935705|7283595|8|4540848|63009|5|19930310|RAIL
1701|2|28|54|1|19930128|3-MEDIUM|0|2|190810|7283595|1|188901|57243|4|19930323|SHIP
1701|3|28|35|1|19930128|3-MEDIUM|0|26|2431078|7283595|10|2187970|56101|6|19930322|FOB
1702|1|13|67|2|19960522|2-HIGH|0|19|1837414|17037991|2|1800665|58023|1|19960715|REG AIR
1702|2|13|30|1|19960522|2-HIGH|0|38|3534114|17037991|0|3534114|55801|0|19960625|REG AIR
1702|3|13|195|1|19960522|2-HIGH|0|46|5037874|17037991|0|5037874|65711|8|19960715|FOB
1702|4|13|93|1|19960522|2-HIGH|0|28|2780652|17037991|7|2586006|59585|5|19960810|AIR
1702|5|13|89|1|19960522|2-HIGH|0|34|3362872|17037991|1|3329243|59344|6|19960623|AIR
1703|1|28|166|1|19920519|2-HIGH|0|36|3838176|3527667|9|3492740|63969|1|19920624|SHIP
1728|1|25|126|2|19980724|5-LOW|0|1|102612|13160434|7|95429|61567|4|19981021|FOB
1728|2|25|105|1|19980724|5-LOW|0|23|2311730|13160434|5|2196143|60306|2|19980925|FOB
1728|3|25|165|2|19980724|5-LOW|0|44|4686704|13160434|8|4311767|63909|7|19980824|FOB
1728|4|25|27|1|19980724|5-LOW|0|34|3151868|13160434|8|2899718|55621|5|19980921|MAIL
1728|5|25|199|2|19980724|5-LOW|0|31|3407489|13160434|9|3100814|65951|2|19980830|REG AIR
1729|1|26|157|1|19960106|1-URGENT|0|12|1268580|16081382|8|1167093|63429|4|19960312|RAIL
1729|2|26|14|2|19960106|1-URGENT|0|46|4204446|16081382|4|4036268|54840|8|19960220|SHIP
1729|3|26|197|1|19960106|1-URGENT|0|28|3072132|16081382|7|2857082|65831|4|19960327|AIR
1729|4|26|80|2|19960106|1-URGENT|0|49|4802392|16081382|5|4562272|58804|4|19960301|SHIP
1729|5|26|139|2|19960106|1-URGENT|0|18|1870434|16081382|7|1739503|62347|1|19960315|RAIL
1729|6|26|115|1|19960106|1-URGENT|0|10|1015110|16081382|0|1015110|60906|2|19960302|SHIP
1730|1|29|166|1|19931129|5-LOW|0|41|4371256|17701622|1|4327543|63969|3|19940104|TRUCK
1730|2|29|162|1|19931129|5-LOW|0|15|1593240|17701622|7|1481713|63729|4|19940118|AIR
1730|3|29|162|1|19931129|5-LOW|0|9|955944|17701622|10|860349|63729|0|19940121|FOB
1730|4|29|10|2|19931129|5-LOW|0|40|3640040|17701622|2|3567239|54600|3|19940211|SHIP
1730|5|29|141|2|19931129|5-LOW|0|43|4476902|17701622|4|4297825|62468|6|19940227|TRUCK
1730|6|29|69|1|19931129|5-LOW|0|28|2713368|17701622|10|2442031|58143|7|19940116|FOB
1731|1|29|184|1|19960512|2-HIGH|0|36|3903048|22008711|10|3512743|65050|0|19960808|MAIL
1731|2|29|139|2|19960512|2-HIGH|0|7|727391|22008711|4|698295|62347|7|19960619|REG AIR
1731|3|29|51|1|19960512|2-HIGH|0|50|4755250|22008711|5|4517487|57063|4|19960718|RAIL
1731|4|29|196|2|19960512|2-HIGH|0|23|2521237|22008711|10|2269113|65771|4|19960701|RAIL
1731|5|29|53|1|19960512|2-HIGH|0|37|3526285|22008711|10|3173656|57183|5|19960722|RAIL
1731|6|29|124|2|19960512|2-HIGH|0|41|4198892|22008711|3|4072925|61447|8|19960704|RAIL
1731|7|29|39|2|19960512|2-HIGH|0|34|3192702|22008711|10|2873431|56341|3|19960710|FOB
1732|1|2|5|1|19940611|2-HIGH|0|50|4525000|8146423|2|4434500|54300|1|19940805|FOB
1732|2|2|99|1|19940611|2-HIGH|0|36|3596724|8146423|1|3560756|59945|3|19940822|TRUCK
1733|1|5|111|1|19921227|1-URGENT|0|41|4145551|5389614|8|3813906|60666|1|19930222|AIR
1733|2|5|24|2|19921227|1-URGENT|0|16|1478432|5389614|0|1478432|55441|4|19930311|MAIL
1734|1|23|155|1|19960517|5-LOW|0|38|4009570|5443803|3|3889282|63309|3|19960813|FOB
1734|2|23|118|1|19960517|5-LOW|0|4|407244|5443803|6|382809|61086|3|19960622|AIR
1734|3|23|15|1|19960517|5-LOW|0|11|1006511|5443803|4|966250|54900|8|19960616|AIR
1735|1|22|156|1|19931224|2-HIGH|0|43|4541445|16876478|2|4450616|63369|6|19940322|FOB
1735|2|22|139|1|19931224|2-HIGH|0|49|5091737|16876478|3|4938984|62347|4|19940131|TRUCK
1735|3|22|3|2|19931224|2-HIGH|0|13|1173900|16876478|1|1162161|54180|0|19940214|RAIL
1735|4|22|123|1|19931224|2-HIGH|0|14|1432368|16876478|5|1360749|61387|6|19940308|MAIL
1735|5|22|45|1|19931224|2-HIGH|0|6|567024|16876478|6|533002|56702|1|19940222|REG AIR
1735|6|22|139|1|19931224|2-HIGH|0|25|2597825|16876478|8|2389999|62347|5|19940212|FOB
1735|7|22|152|1|19931224|2-HIGH|0|14|1473010|16876478|7|1369899|63129|0|19940222|MAIL
1760|1|16|96|2|19940820|4-NOT SPECI|0|38|3785142|15690708|9|3444479|59765|3|19941002|MAIL
1760|2|16|8|1|19940820|4-NOT SPECI|0|3|272400|15690708|0|272400|54480|6|19941004|RAIL
1760|3|16|137|2|19940820|4-NOT SPECI|0|44|4563372|15690708|5|4335203|62227|1|19940919|REG AIR
1760|4|16|98|2|19940820|4-NOT SPECI|0|2|199618|15690708|7|185644|59885|6|19940930|MAIL
1760|5|16|142|1|19940820|4-NOT SPECI|0|47|4898058|15690708|9|4457232|62528|1|19941007|FOB
1760|6|16|170|1|19940820|4-NOT SPECI|0|26|2782442|15690708|10|2504197|64210|3|19941101|FOB
1760|7|16|69|1|19940820|4-NOT SPECI|0|2|193812|15690708|0|193812|58143|2|19941113|REG AIR
1761|1|25|52|2|19961029|2-HIGH|0|33|3141765|21192595|9|2859006|57123|3|19961128|FOB
1761|2|25|52|1|19961029|2-HIGH|0|37|3522585|21192595|2|3452133|57123|7|19970111|RAIL
1761|3|25|49|1|19961029|2-HIGH|0|37|3511448|21192595|6|3300761|56942|4|19970115|TRUCK
1761|4|25|73|2|19961029|2-HIGH|0|49|4768043|21192595|6|4481960|58384|7|19970106|FOB
1761|5|25|157|1|19961029|2-HIGH|0|37|3911455|21192595|3|3794111|63429|4|19970117|MAIL
1761|6|25|24|2|19961029|2-HIGH|0|12|1108824|21192595|1|1097735|55441|5|19970111|AIR
1761|7|25|1|2|19961029|2-HIGH|0|13|1171300|21192595|3|1136161|54060|8|19970121|TRUCK
1762|1|7|26|2|19920325|1-URGENT|0|15|1389030|5467509|4|1333468|55561|8|19920603|REG AIR
1762|2|7|50|2|19920325|1-URGENT|0|39|3705195|5467509|10|3334675|57003|2|19920614|MAIL
1762|3|7|32|1|19920325|1-URGENT|0|7|652421|5467509|5|619799|55921|1|19920507|REG AIR
1763|1|16|12|2|19951203|4-NOT SPECI|0|22|2006422|1935394|9|1825844|54720|6|19960219|SHIP
1764|1|28|121|1|19961012|2-HIGH|0|20|2042240|4738471|9|1858438|61267|2|19961209|MAIL
1764|2|28|67|2|19961012|2-HIGH|0|3|290118|4738471|7|269809|58023|7|19961225|RAIL
1764|3|28|78|2|19961012|2-HIGH|0|27|2640789|4738471|7|2455933|58684|4|19961128|TRUCK
1765|1|5|161|1|19950314|2-HIGH|0|36|3820176|14658636|8|3514561|63669|4|19950529|SHIP
1765|2|5|33|2|19950314|2-HIGH|0|23|2145969|14658636|9|1952831|55981|6|19950415|FOB
1765|3|5|84|2|19950314|2-HIGH|0|21|2066568|14658636|6|1942573|59044|7|19950530|MAIL
1765|4|5|125|1|19950314|2-HIGH|0|27|2767824|14658636|5|2629432|61507|2|19950611|REG AIR
1765|5|5|197|2|19950314|2-HIGH|0|39|4279041|14658636|8|3936717|65831|6|19950421|SHIP
1766|1|10|87|1|19931109|5-LOW|0|32|3158656|13094608|8|2905963|59224|1|19931209|AIR
1766|2|10|34|1|19931109|5-LOW|0|12|1120836|13094608|5|1064794|56041|1|19940115|AIR
1766|3|10|111|2|19931109|5-LOW|0|1|101111|13094608|10|90999|60666|2|19940204|TRUCK
1766|4|10|161|1|19931109|5-LOW|0|45|4775220|13094608|4|4584211|63669|0|19931220|SHIP
1766|5|10|20|1|19931109|5-LOW|0|47|4324094|13094608|2|4237612|55201|4|19931210|TRUCK
1767|1|4|25|2|19920712|4-NOT SPECI|0|32|2960064|13658260|8|2723258|55501|4|19920911|SHIP
1767|2|4|42|2|19920712|4-NOT SPECI|0|1|94204|13658260|9|85725|56522|5|19920922|RAIL
1767|3|4|174|1|19920712|4-NOT SPECI|0|24|2578008|13658260|6|2423327|64450|3|19920827|RAIL
1767|4|4|23|1|19920712|4-NOT SPECI|0|50|4615100|13658260|1|4568949|55381|2|19920812|REG AIR
1767|5|4|52|1|19920712|4-NOT SPECI|0|40|3808200|13658260|6|3579708|57123|0|19920903|AIR
1792|1|28|88|2|19970928|1-URGENT|0|9|889272|15607023|9|809237|59284|4|19971030|AIR
1792|2|28|9|2|19970928|1-URGENT|0|5|454500|15607023|4|436320|54540|2|19971122|TRUCK
1792|3|28|9|1|19970928|1-URGENT|0|8|727200|15607023|1|719928|54540|4|19971215|RAIL
1792|4|28|191|1|19970928|1-URGENT|0|45|4910355|15607023|0|4910355|65471|1|19971112|MAIL
1792|5|28|199|2|19970928|1-URGENT|0|35|3847165|15607023|6|3616335|65951|5|19971209|FOB
1792|6|28|183|2|19970928|1-URGENT|0|42|4549356|15607023|2|4458368|64990|8|19971102|RAIL
1793|1|19|48|1|19940319|2-HIGH|0|29|2749316|8250456|1|2721822|56882|6|19940528|MAIL
1793|2|19|126|2|19940319|2-HIGH|0|4|410448|8250456|7|381716|61567|5|19940503|RAIL
1793|3|19|131|1|19940319|2-HIGH|0|6|618678|8250456|1|612491|61867|5|19940513|REG AIR
1793|4|19|118|2|19940319|2-HIGH|0|4|407244|8250456|0|407244|61086|8|19940529|AIR
1793|5|19|25|1|19940319|2-HIGH|0|42|3885084|8250456|3|3768531|55501|3|19940609|RAIL
1794|1|10|168|1|19921121|2-HIGH|0|36|3845376|4080567|9|3499292|64089|8|19921225|FOB
1794|2|10|95|2|19921121|2-HIGH|0|3|298527|4080567|2|292556|59705|3|19930208|FOB
1795|1|25|137|1|19960507|3-MEDIUM|0|44|4563372|10214608|8|4198302|62227|8|19960712|AIR
1795|2|25|114|1|19960507|3-MEDIUM|0|34|3447974|10214608|8|3172136|60846|0|19960720|SHIP
1795|3|25|168|2|19960507|3-MEDIUM|0|25|2670400|10214608|7|2483472|64089|1|19960710|RAIL
1796|1|11|10|1|19970728|1-URGENT|0|28|2548028|2437952|8|2344185|54600|4|19970907|FOB
1797|1|13|31|1|19940307|4-NOT SPECI|0|17|1582751|3253762|1|1566923|55861|2|19940511|TRUCK
1797|2|13|145|1|19940307|4-NOT SPECI|0|16|1672224|3253762|1|1655501|62708|0|19940521|FOB
1798|1|10|109|1|19940505|1-URGENT|0|43|4339130|6197564|1|4295738|60546|8|19940731|MAIL
1798|2|10|170|1|19940505|1-URGENT|0|16|1712272|6197564|9|1558167|64210|0|19940627|MAIL
1799|1|29|52|1|19931205|3-MEDIUM|0|8|761640|9151374|4|731174|57123|8|19940224|MAIL
1799|2|29|27|2|19931205|3-MEDIUM|0|42|3893484|9151374|2|3815614|55621|2|19940126|FOB
1799|3|29|125|1|19931205|3-MEDIUM|0|37|3792944|9151374|9|3451579|61507|6|19940212|TRUCK
1799|4|29|117|1|19931205|3-MEDIUM|0|5|508555|9151374|2|498383|61026|4|19940223|RAIL
1799|5|29|76|2|19931205|3-MEDIUM|0|3|292821|9151374|1|289892|58564|1|19940225|RAIL
1824|1|17|120|2|19920416|4-NOT SPECI|0|45|4590540|17066986|3|4452823|61207|2|19920602|RAIL
1824|2|17|69|2|19920416|4-NOT SPECI|0|40|3876240|17066986|10|3488616|58143|3|19920705|FOB
1824|3|17|199|2|19920416|4-NOT SPECI|0|13|1428947|17066986|8|1314631|65951|1|19920702|FOB
1824|4|17|51|2|19920416|4-NOT SPECI|0|35|3328675|17066986|10|2995807|57063|5|19920520|TRUCK
1824|5|17|21|2|19920416|4-NOT SPECI|0|27|2486754|17066986|5|2362416|55261|2|19920707|TRUCK
1824|6|17|105|2|19920416|4-NOT SPECI|0|20|2010200|17066986|2|1969996|60306|4|19920711|SHIP
1825|1|22|156|2|19960622|4-NOT SPECI|0|43|4541445|17116070|5|4314372|63369|5|19960906|RAIL
1825|2|22|148|1|19960622|4-NOT SPECI|0|39|4087746|17116070|0|4087746|62888|0|19960730|REG AIR
1825|3|22|17|2|19960622|4-NOT SPECI|0|7|641907|17116070|4|616230|55020|3|19960817|REG AIR
1825|4|22|121|2|19960622|4-NOT SPECI|0|23|2348576|17116070|5|2231147|61267|1|19960826|MAIL
1825|5|22|178|1|19960622|4-NOT SPECI|0|33|3557961|17116070|4|3415642|64690|4|19960916|RAIL
1825|6|22|144|1|19960622|4-NOT SPECI|0|12|1252968|17116070|3|1215378|62648|7|19960902|FOB
1825|7|22|107|2|19960622|4-NOT SPECI|0|8|805680|17116070|6|757339|60426|0|19960817|SHIP
1826|1|7|27|2|19940418|3-MEDIUM|0|4|370808|8096421|6|348559|55621|0|19940614|MAIL
1826|2|7|68|2|19940418|3-MEDIUM|0|9|871254|8096421|7|810266|58083|7|19940713|TRUCK
1826|3|7|176|2|19940418|3-MEDIUM|0|14|1506638|8096421|5|1431306|64570|1|19940602|TRUCK
1826|4|7|180|2|19940418|3-MEDIUM|0|6|648108|8096421|5|615702|64810|4|19940519|RAIL
1826|5|7|135|2|19940418|3-MEDIUM|0|46|4761598|8096421|5|4523518|62107|6|19940627|FOB
1827|1|23|90|2|19940508|2-HIGH|0|47|4653423|17708022|0|4653423|59405|1|19940623|RAIL
1827|2|23|154|2|19940508|2-HIGH|0|48|5059920|17708022|3|4908122|63249|5|19940801|RAIL
1827|3|23|200|1|19940508|2-HIGH|0|37|4070740|17708022|1|4030032|66012|7|19940704|REG AIR
1827|4|23|127|2|19940508|2-HIGH|0|4|410848|17708022|4|394414|61627|4|19940727|RAIL
1827|5|23|80|1|19940508|2-HIGH|0|24|2352192|17708022|0|2352192|58804|8|19940718|SHIP
1827|6|23|21|1|19940508|2-HIGH|0|7|644714|17708022|10|580242|55261|2|19940623|AIR
1828|1|28|100|2|19950223|1-URGENT|0|33|3300330|8066906|5|3135313|60006|4|19950417|FOB
1828|2|28|13|2|19950223|1-URGENT|0|40|3652040|8066906|8|3359876|54780|7|19950509|REG AIR
1828|3|28|196|1|19950223|1-URGENT|0|11|1205809|8066906|7|1121402|65771|8|19950404|FOB
1829|1|16|150|1|19931202|1-URGENT|0|12|1260180|8623915|5|1197171|63009|6|19940206|FOB
1829|2|16|5|1|19931202|1-URGENT|0|11|995500|8623915|4|955680|54300|5|19940107|MAIL
1829|3|16|104|2|19931202|1-URGENT|0|49|4920090|8623915|9|4477281|60246|8|19940225|TRUCK
1829|4|16|153|1|19931202|1-URGENT|0|14|1474410|8623915|3|1430177|63189|6|19940102|AIR
1830|1|22|120|1|19920320|4-NOT SPECI|0|38|3876456|20718621|0|3876456|61207|7|19920616|TRUCK
1830|2|22|25|1|19920320|4-NOT SPECI|0|9|832518|20718621|5|790892|55501|7|19920618|SHIP
1830|3|22|82|1|19920320|4-NOT SPECI|0|36|3535488|20718621|7|3288003|58924|7|19920509|SHIP
1830|4|22|40|1|19920320|4-NOT SPECI|0|23|2162092|20718621|7|2010745|56402|0|19920613|AIR
1830|5|22|170|2|19920320|4-NOT SPECI|0|29|3103493|20718621|6|2917283|64210|7|19920611|RAIL
1830|6|22|52|2|19920320|4-NOT SPECI|0|21|1999305|20718621|9|1819367|57123|4|19920617|FOB
1830|7|22|170|2|19920320|4-NOT SPECI|0|48|5136816|20718621|3|4982711|64210|4|19920531|AIR
1831|1|28|136|1|19930113|2-HIGH|0|9|932517|5803277|2|913866|62167|3|19930310|TRUCK
1831|2|28|48|1|19930113|2-HIGH|0|9|853236|5803277|7|793509|56882|6|19930218|MAIL
1831|3|28|115|2|19930113|2-HIGH|0|17|1725687|5803277|2|1691173|60906|8|19930326|MAIL
1831|4|28|95|2|19930113|2-HIGH|0|23|2288707|5803277|6|2151384|59705|2|19930322|SHIP
1856|1|29|55|2|19971213|1-URGENT|0|10|955050|970807|5|907297|57303|7|19980212|FOB
1857|1|13|174|1|19970411|4-NOT SPECI|0|15|1611255|16299758|10|1450129|64450|3|19970527|RAIL
1857|2|13|167|1|19970411|4-NOT SPECI|0|40|4268640|16299758|10|3841776|64029|0|19970604|AIR
1857|3|13|119|1|19970411|4-NOT SPECI|0|8|815288|16299758|1|807135|61146|7|19970701|AIR
1857|4|13|100|2|19970411|4-NOT SPECI|0|41|4100410|16299758|7|3813381|60006|7|19970515|REG AIR
1857|5|13|22|1|19970411|4-NOT SPECI|0|30|2766060|16299758|5|2627757|55321|2|19970616|TRUCK
1857|6|13|177|2|19970411|4-NOT SPECI|0|32|3446944|16299758|5|3274596|64630|2|19970617|TRUCK
1858|1|2|14|1|19960404|3-MEDIUM|0|33|3016233|3045791|1|2986070|54840|2|19960526|RAIL
1859|1|14|75|1|19940103|3-MEDIUM|0|18|1755126|9366491|10|1579613|58504|0|19940324|SHIP
1859|2|14|188|2|19940103|3-MEDIUM|0|36|3917448|9366491|2|3839099|65290|1|19940401|REG AIR
1859|3|14|158|2|19940103|3-MEDIUM|0|5|529075|9366491|6|497330|63489|3|19940211|AIR
1859|4|14|191|1|19940103|3-MEDIUM|0|21|2291499|9366491|0|2291499|65471|3|19940220|REG AIR
1859|5|14|46|1|19940103|3-MEDIUM|0|11|1040644|9366491|6|978205|56762|6|19940227|SHIP
1860|1|7|113|1|19980224|5-LOW|0|9|911799|2026953|4|875327|60786|4|19980422|TRUCK
1860|2|7|4|1|19980224|5-LOW|0|11|994400|2026953|0|994400|54240|2|19980430|REG AIR
1860|3|7|144|1|19980224|5-LOW|0|1|104414|2026953|2|102325|62648|0|19980405|AIR
1861|1|16|68|2|19930923|4-NOT SPECI|0|7|677642|3370305|8|623430|58083|5|19931222|RAIL
1861|2|16|27|1|19930923|4-NOT SPECI|0|31|2873762|3370305|10|2586385|55621|5|19931125|RAIL
1862|1|25|30|1|19931031|4-NOT SPECI|0|41|3813123|17781350|10|3431810|55801|0|19940121|FOB
1862|2|25|166|1|19931031|4-NOT SPECI|0|37|3944792|17781350|6|3708104|63969|2|19940119|MAIL
1862|3|25|104|2|19931031|4-NOT SPECI|0|26|2610660|17781350|2|2558446|60246|1|19940121|TRUCK
1862|4|25|199|2|19931031|4-NOT SPECI|0|4|439676|17781350|8|404501|65951|8|19931203|REG AIR
1862|5|25|107|2|19931031|4-NOT SPECI|0|30|3021300|17781350|0|3021300|60426|5|19931202|MAIL
1862|6|25|124|1|19931031|4-NOT SPECI|0|33|3379596|17781350|0|3379596|61447|7|19931219|AIR
1862|7|25|82|1|19931031|4-NOT SPECI|0|8|785664|17781350|9|714954|58924|6|19931214|TRUCK
1863|1|5|63|1|19970316|1-URGENT|0|48|4622688|13574094|9|4206646|57783|4|19970601|FOB
1863|2|5|157|2|19970316|1-URGENT|0|48|5074320|13574094|4|4871347|63429|8|19970428|AIR
1863|3|5|67|2|19970316|1-URGENT|0|30|2901180|13574094|6|2727109|58023|5|19970526|REG AIR
1863|4|5|186|2|19970316|1-URGENT|0|10|1086180|13574094|3|1053594|65170|2|19970530|SHIP
1888|1|2|98|1|19961218|4-NOT SPECI|0|27|2694843|22472411|3|2613997|59885|6|19970305|REG AIR
1888|2|2|74|1|19961218|4-NOT SPECI|0|38|3701466|22472411|3|3590422|58444|3|19970305|TRUCK
1888|3|2|80|1|19961218|4-NOT SPECI|0|49|4802392|22472411|7|4466224|58804|5|19970303|FOB
1888|4|2|19|1|19961218|4-NOT SPECI|0|9|827109|22472411|1|818837|55140|4|19970311|AIR
1888|5|2|160|1|19961218|4-NOT SPECI|0|4|424064|22472411|3|411342|63609|6|19970205|FOB
1888|6|2|53|2|19961218|4-NOT SPECI|0|48|4574640|22472411|8|4208668|57183|8|19970202|TRUCK
1888|7|2|167|1|19961218|4-NOT SPECI|0|50|5335800|22472411|4|5122368|64029|7|19970227|FOB
1889|1|13|152|2|19941215|5-LOW|0|41|4313815|9083142|10|3882433|63129|2|19950208|AIR
1889|2|13|172|1|19941215|5-LOW|0|13|1393821|9083142|5|1324129|64330|0|19950127|REG AIR
